category,overall_pvalue,video1pvalue,video2pvalue,video3pvalue,video4pvalue,video5pvalue,video6pvalue,video7pvalue,video8pvalue,video1concordance,video2concordance,video3concordance,video4concordance,video5concordance,video6concordance,video7concordance,video8concordance,video1mean,video2mean,video3mean,video4mean,video5mean,video6mean,video7mean,video8mean,video1sd,video2sd,video3sd,video4sd,video5sd,video6sd,video7sd,video8sd
69.0,0.92649999999999999,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.99444444444444446,1.0,1.0,1.0,1.0,0.87809523809523804,1.0,1.0,0.0027777777777777779,0.0,0.0,0.0,0.0,0.080000000000000002,0.0,0.0,0.052631375893045618,0.0,0.0,0.0,0.0,0.27129319932501073,0.0,0.0
70.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17230000000000001,1.0,1.0,0.99444444444444446,1.0,0.99428571428571433,1.0,1.0,0.96126984126984127,1.0,1.0,0.0027777777777777779,0.0,0.0028571428571428571,0.0,0.0,0.02,0.0,0.0,0.052631375893045618,0.0,0.053375833406484025,0.0,0.0,0.13999999999999999,0.0,0.0
71.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99354838709677418,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0032258064516129032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056704502681441775,0.0,0.0,0.0
74.0,0.0,0.70220000000000005,0.024,0.00020000000000000001,0.0018,0.27350000000000002,0.1133,1.0,0.0,0.81975308641975309,0.85277777777777775,0.95746031746031746,0.88468468468468464,0.88172043010752688,0.97269841269841273,0.93500000000000005,0.92152777777777772,0.094444444444444442,0.081250000000000003,0.025714285714285714,0.064864864864864868,0.061290322580645158,0.014285714285714285,0.032500000000000001,0.046875,0.29244604862781903,0.27321866242992987,0.15828158839388046,0.24628725945717872,0.23986208316156515,0.11866605518454393,0.17732385626305333,0.21137108216357317
75.0,0.0,0.00029999999999999997,0.0,0.0,0.0032000000000000002,0.0,1.0,0.095899999999999999,0.64400000000000002,0.72222222222222221,0.85486111111111107,0.86857142857142855,0.92072072072072075,0.63799283154121866,0.97714285714285709,0.91555555555555557,0.93263888888888891,0.17222222222222222,0.090624999999999997,0.082857142857142851,0.043243243243243246,0.26129032258064516,0.011428571428571429,0.044999999999999998,0.034375000000000003,0.37757347416769321,0.28707509361663547,0.27566616900645219,0.20340419159164083,0.4393377856574,0.10629185850136157,0.20730412441627882,0.18219044808935514
76.0,0.00029999999999999997,0.069000000000000006,0.0051999999999999998,0.1757,0.024299999999999999,1.0,1.0,0.045900000000000003,0.090499999999999997,0.87530864197530867,0.85972222222222228,0.9352380952380952,0.79519519519519521,1.0,0.97142857142857142,0.9244444444444444,0.92777777777777781,0.066666666666666666,0.074999999999999997,0.034285714285714287,0.11621621621621622,0.0,0.014285714285714285,0.040000000000000001,0.037499999999999999,0.24944382578492943,0.26339134382131846,0.18196209517817896,0.32048402035764889,0.0,0.11866605518454394,0.19595917942265428,0.18998355191963334
77.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98888888888888893,0.98750000000000004,1.0,1.0,1.0,1.0,0.98999999999999999,0.99375000000000002,0.0055555555555555558,0.0062500000000000003,0.0,0.0,0.0,0.0,0.0050000000000000001,0.0031250000000000002,0.074328267556998062,0.078809501330740564,0.0,0.0,0.0,0.0,0.070533679898329441,0.055814284685911722
78.0,0.0,0.028899999999999999,0.68440000000000001,0.0054000000000000003,0.010500000000000001,0.65880000000000005,1.0,0.15570000000000001,0.058500000000000003,0.80061728395061726,0.83750000000000002,0.72380952380952379,0.6996996996996997,0.93046594982078856,0.96571428571428575,0.88888888888888884,0.875,0.11388888888888889,0.087499999999999994,0.16285714285714287,0.17837837837837839,0.035483870967741936,0.017142857142857144,0.059999999999999998,0.068750000000000006,0.31767626583763414,0.28256636388643291,0.3692352825469839,0.38283094507298976,0.18499936721212476,0.12980361933257767,0.23748684174075835,0.25302853099996453
79.0,0.0,0.0047999999999999996,0.1109,0.023599999999999999,0.0,1.0,0.031300000000000001,0.0001,0.29120000000000001,0.76666666666666672,0.87986111111111109,0.88,0.87267267267267268,0.94838709677419353,0.96253968253968258,0.88,0.91527777777777775,0.1388888888888889,0.065625000000000003,0.065714285714285711,0.07567567567567568,0.025806451612903226,0.02,0.070000000000000007,0.043749999999999997,0.34583054438857597,0.24762544169571912,0.24778199766598652,0.26447848265351498,0.15855749325734853,0.13999999999999999,0.25514701644346144,0.20453835214941968
80.0,0.0121,1.0,0.50600000000000001,0.097900000000000001,0.68959999999999999,1.0,1.0,0.012999999999999999,0.28770000000000001,0.89444444444444449,0.93263888888888891,0.85968253968253971,0.8942942942942943,0.97419354838709682,0.97142857142857142,0.9177777777777778,0.93888888888888888,0.052777777777777778,0.034375000000000003,0.077142857142857138,0.054054054054054057,0.012903225806451613,0.014285714285714285,0.044999999999999998,0.03125,0.22358954347334153,0.18219044808935511,0.2668179842789723,0.22612433149569611,0.11285713344861874,0.11866605518454394,0.20730412441627882,0.17399263633843817
81.0,0.019300000000000001,1.0,0.0001,0.0,0.74539999999999995,1.0,1.0,0.0,1.0,0.94999999999999996,0.90833333333333333,0.90539682539682542,0.93633633633633628,0.99354838709677418,0.99428571428571433,0.80166666666666664,0.96875,0.025000000000000001,0.056250000000000001,0.059999999999999998,0.032432432432432434,0.0032258064516129032,0.0028571428571428571,0.14249999999999999,0.015625,0.15612494995995996,0.23040385738958452,0.23748684174075835,0.17714561738566426,0.056704502681441768,0.053375833406484025,0.34956222622016814,0.12401959270615269
82.0,0.0,0.00029999999999999997,0.0079000000000000008,0.7248,0.0,0.1797,0.29289999999999999,0.047500000000000001,0.0,0.73950617283950615,0.84722222222222221,0.69079365079365085,0.71471471471471471,0.52974910394265229,0.75619047619047619,0.65777777777777779,0.69861111111111107,0.17222222222222222,0.087499999999999994,0.17999999999999999,0.1864864864864865,0.32258064516129031,0.13714285714285715,0.20999999999999999,0.19375000000000001,0.37757347416769327,0.28256636388643291,0.38418745424597095,0.38949875076104157,0.46746376600611095,0.34399810156096938,0.40730823708832609,0.39523529384405942
83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.0,0.0047000000000000002,0.0,0.0,0.0,0.0055999999999999999,0.0,1.0,0.0,0.97592592592592597,0.74236111111111114,0.90920634920634924,0.92072072072072075,0.97204301075268817,0.94412698412698415,0.995,0.90416666666666667,0.013888888888888888,0.203125,0.071428571428571425,0.064864864864864868,0.016129032258064516,0.045714285714285714,0.0025000000000000001,0.074999999999999997,0.11702985796078277,0.40232478717449166,0.25753937681885636,0.24628725945717872,0.12597176896623641,0.20886476437139506,0.049937460888595443,0.26339134382131846
86.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99354838709677418,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0032258064516129032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056704502681441768,0.0,0.0,0.0
87.0,0.00050000000000000001,0.0,0.0,1.0,0.0,0.0001,0.0,1.0,0.0,0.95308641975308639,0.79305555555555551,0.98857142857142855,0.97417417417417418,0.98279569892473118,0.90539682539682542,0.995,0.9194444444444444,0.050000000000000003,0.15625,0.0057142857142857143,0.01891891891891892,0.012903225806451613,0.065714285714285711,0.0025000000000000001,0.10625,0.21794494717703364,0.36309218870694532,0.075376605475845251,0.1362387368770655,0.11285713344861874,0.24778199766598649,0.04993746088859545,0.30815732589052625
88.0,0.86719999999999997,1.0,1.0,1.0,1.0,1.0,0.72499999999999998,1.0,1.0,1.0,0.93125000000000002,0.99428571428571433,0.98378378378378384,1.0,0.91555555555555557,1.0,0.98750000000000004,0.0,0.034375000000000003,0.0028571428571428571,0.0081081081081081086,0.0,0.042857142857142858,0.0,0.0062500000000000003,0.0,0.18219044808935511,0.053375833406484025,0.089679243367767891,0.0,0.20253495541082608,0.0,0.078809501330740564
89.0,0.17860000000000001,0.63470000000000004,0.44969999999999999,0.47770000000000001,0.45369999999999999,1.0,0.0020999999999999999,1.0,1.0,0.94012345679012344,0.95138888888888884,0.94984126984126982,0.95255255255255256,1.0,0.97523809523809524,0.98999999999999999,0.98124999999999996,0.030555555555555555,0.025000000000000001,0.025714285714285714,0.024324324324324326,0.0,0.014285714285714285,0.0050000000000000001,0.0093749999999999997,0.17211017860732966,0.15612494995995996,0.15828158839388046,0.15405405405405403,0.0,0.11866605518454396,0.070533679898329427,0.096369649656932968
90.0,0.0,0.0,0.0,0.0,0.0,0.1052,0.0,0.0,0.0,0.66234567901234565,0.69652777777777775,0.69206349206349205,0.76336336336336341,0.79569892473118276,0.61968253968253972,0.72166666666666668,0.57638888888888884,0.49166666666666664,0.234375,0.47142857142857142,0.66486486486486485,0.11290322580645161,0.43142857142857144,0.72750000000000004,0.48125000000000001,0.49993055073235471,0.4236075534914362,0.49918300599017568,0.47203768528909834,0.31647446565078358,0.49527563960250803,0.44524571867677737,0.49964831381682856
91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69753086419753085,0.78055555555555556,0.60317460317460314,0.56216216216216219,0.75698924731182793,0.58857142857142852,0.50055555555555553,0.60416666666666663,0.21111111111111111,0.15625,0.29999999999999999,0.45675675675675675,0.14516129032258066,0.33714285714285713,0.4325,0.29999999999999999,0.40809705938237684,0.36309218870694532,0.45825756949558388,0.4981265119563561,0.35226338173937988,0.47273412297020417,0.49542279923313987,0.45825756949558394
92.0,0.0,0.0,0.0,0.0012999999999999999,0.0,0.0074999999999999997,0.0,0.0,0.0,0.67222222222222228,0.63541666666666663,0.75111111111111106,0.69249249249249245,0.69605734767025085,0.6711111111111111,0.84777777777777774,0.75277777777777777,0.22500000000000001,0.27187499999999998,0.14857142857142858,0.20000000000000001,0.18064516129032257,0.23428571428571429,0.089999999999999997,0.17499999999999999,0.41758232721225164,0.44492581895749767,0.35566551587646711,0.40000000000000008,0.3847239100871116,0.42355155337614681,0.2861817604250837,0.37996710383926657
93.0,0.0030999999999999999,0.1371,0.0064999999999999997,0.085800000000000001,0.001,1.0,0.041000000000000002,0.0,0.2069,0.9790123456790123,0.9555555555555556,0.9784126984126984,0.93273273273273272,1.0,0.92380952380952386,0.85611111111111116,0.92777777777777781,0.011111111111111112,0.025000000000000001,0.011428571428571429,0.03783783783783784,0.0,0.040000000000000001,0.092499999999999999,0.037499999999999999,0.10482201257840673,0.15612494995995996,0.10629185850136157,0.19080391994294904,0.0,0.19595917942265428,0.28973047820345033,0.18998355191963331
94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67407407407407405,0.63541666666666663,0.63809523809523805,0.60780780780780785,0.88100358422939073,0.63174603174603172,0.52111111111111108,0.64236111111111116,0.22222222222222221,0.37812499999999999,0.30857142857142855,0.49459459459459459,0.077419354838709681,0.34857142857142859,0.44,0.27812500000000001,0.41573970964154905,0.48491904930101476,0.46190378006768501,0.49997078073863799,0.26725567970590947,0.47651798261461453,0.49638694583963427,0.44807531105272919
95.0,0.0,0.0066,0.00050000000000000001,0.0,0.0,0.0146,0.059900000000000002,1.0,0.093399999999999997,0.78024691358024689,0.59444444444444444,0.73904761904761906,0.61441441441441447,0.9541218637992831,0.84317460317460313,0.96999999999999997,0.87361111111111112,0.13333333333333333,0.28749999999999998,0.17999999999999999,0.38918918918918921,0.025806451612903226,0.088571428571428565,0.014999999999999999,0.068750000000000006,0.33993463423951897,0.45259667475579179,0.38418745424597089,0.48756636902831052,0.1585574932573485,0.28412414647869144,0.1215524578114322,0.25302853099996453
96.0,0.0,0.53959999999999997,0.0,0.0001,0.0315,0.0264,0.0,0.00029999999999999997,0.0,0.88395061728395063,0.76111111111111107,0.73206349206349208,0.82402402402402397,0.83512544802867383,0.67619047619047623,0.91000000000000003,0.84444444444444444,0.061111111111111109,0.14999999999999999,0.15428571428571428,0.0945945945945946,0.090322580645161285,0.23428571428571429,0.050000000000000003,0.10000000000000001,0.2395340126367789,0.35707142142714249,0.36122241438352248,0.29265415983388798,0.28664335343900726,0.42355155337614681,0.21794494717703364,0.30000000000000004
97.0,0.1371,0.095100000000000004,1.0,0.40710000000000002,0.0041999999999999997,1.0,0.036400000000000002,1.0,1.0,0.93024691358024691,0.92500000000000004,0.91555555555555557,0.91951951951951949,1.0,0.95238095238095233,0.995,0.96875,0.036111111111111108,0.037499999999999999,0.042857142857142858,0.043243243243243246,0.0,0.025714285714285714,0.0025000000000000001,0.015625,0.18656660678007758,0.18998355191963334,0.20253495541082608,0.20340419159164086,0.0,0.15828158839388046,0.04993746088859545,0.12401959270615269
98.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0,0.95730000000000004,1.0,0.35010000000000002,1.0,1.0,1.0,1.0,1.0,1.0,0.99444444444444446,0.96388888888888891,1.0,0.98918918918918919,0.99354838709677418,1.0,1.0,0.96875,0.0027777777777777779,0.018749999999999999,0.0,0.0054054054054054057,0.0032258064516129032,0.0,0.0,0.015625,0.052631375893045618,0.13564084008881691,0.0,0.073322486304056939,0.056704502681441768,0.0,0.0,0.12401959270615269
102.0,0.0,0.015800000000000002,0.1236,0.0055999999999999999,0.032899999999999999,0.71779999999999999,0.0,0.83479999999999999,0.00050000000000000001,0.8012345679012346,0.93541666666666667,0.9015873015873016,0.9303303303303303,0.83440860215053758,0.94539682539682535,0.93611111111111112,0.80972222222222223,0.11666666666666667,0.034375000000000003,0.054285714285714284,0.03783783783783784,0.087096774193548387,0.034285714285714287,0.032500000000000001,0.1125,0.32102267140430368,0.18219044808935511,0.2265806159189353,0.19080391994294907,0.28197681840645417,0.18196209517817896,0.17732385626305333,0.31598061649411346
103.0,0.83509999999999995,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.96111111111111114,0.98750000000000004,1.0,1.0,0.99354838709677418,0.98857142857142855,0.96388888888888891,0.96875,0.019444444444444445,0.0062500000000000003,0.0,0.0,0.0032258064516129032,0.0057142857142857143,0.022499999999999999,0.015625,0.13808098357373966,0.078809501330740564,0.0,0.0,0.056704502681441768,0.075376605475845251,0.14830289949963893,0.12401959270615269
104.0,0.86429999999999996,1.0,0.1183,1.0,1.0,1.0,1.0,1.0,1.0,0.99444444444444446,0.95277777777777772,1.0,0.99459459459459465,0.99354838709677418,0.97142857142857142,0.94999999999999996,1.0,0.0027777777777777779,0.025000000000000001,0.0,0.0027027027027027029,0.0032258064516129032,0.014285714285714285,0.025000000000000001,0.0,0.052631375893045604,0.15612494995995996,0.0,0.051917223546752836,0.056704502681441782,0.11866605518454394,0.15612494995995996,0.0
105.0,0.0263,1.0,0.1512,1.0,0.2059,0.00020000000000000001,0.0,1.0,0.21390000000000001,0.97777777777777775,0.97638888888888886,0.98857142857142855,0.97417417417417418,0.82150537634408605,0.93079365079365084,0.93999999999999995,0.8979166666666667,0.011111111111111112,0.012500000000000001,0.0057142857142857143,0.013513513513513514,0.10000000000000001,0.059999999999999998,0.029999999999999999,0.053124999999999999,0.10482201257840673,0.11110243021644486,0.075376605475845251,0.11545951007185853,0.30000000000000004,0.23748684174075835,0.1705872210923198,0.22428271082497644
106.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99375000000000002,1.0,1.0,1.0,0.97142857142857142,0.93999999999999995,1.0,0.0,0.0031250000000000002,0.0,0.0,0.0,0.014285714285714285,0.029999999999999999,0.0,0.0,0.055814284685911722,0.0,0.0,0.0,0.11866605518454393,0.1705872210923198,0.0
107.0,0.0,0.0,0.0,0.001,0.0064999999999999997,0.0,0.0014,0.0,0.0058999999999999999,0.75432098765432098,0.91319444444444442,0.95492063492063495,0.97537537537537533,0.71971326164874549,0.93587301587301586,0.97277777777777774,0.97291666666666665,0.26666666666666666,0.11562500000000001,0.025714285714285714,0.013513513513513514,0.42258064516129035,0.037142857142857144,0.017500000000000002,0.015625,0.44221663871405331,0.31977470096147387,0.15828158839388046,0.11545951007185855,0.4939698811631717,0.18911177992426181,0.13112494041943357,0.12401959270615269
108.0,0.91420000000000001,0.0089999999999999993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97037037037037033,1.0,1.0,0.99459459459459465,1.0,0.98285714285714287,1.0,1.0,0.016666666666666666,0.0,0.0,0.0027027027027027029,0.0,0.0085714285714285719,0.0,0.0,0.12801909579781015,0.0,0.0,0.051917223546752836,0.0,0.092184376028009593,0.0,0.0
109.0,0.9073,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87944444444444447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31598061649411346,0.0
110.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111.0,0.40689999999999998,0.34889999999999999,0.0050000000000000001,1.0,1.0,0.17749999999999999,1.0,1.0,1.0,0.96234567901234569,0.9604166666666667,0.97714285714285709,0.98918918918918919,0.90609318996415766,1.0,1.0,1.0,0.019444444444444445,0.021874999999999999,0.011428571428571429,0.0054054054054054057,0.048387096774193547,0.0,0.0,0.0,0.13808098357373966,0.14627537173085564,0.10629185850136157,0.073322486304056952,0.21458281767177534,0.0,0.0,0.0
112.0,0.0275,1.0,0.00050000000000000001,1.0,0.16309999999999999,0.036200000000000003,1.0,1.0,0.0,0.96111111111111114,0.96805555555555556,1.0,0.97417417417417418,0.72759856630824371,0.94857142857142862,1.0,0.73958333333333337,0.019444444444444445,0.018749999999999999,0.0,0.013513513513513514,0.16129032258064516,0.025714285714285714,0.0,0.18437500000000001,0.13808098357373966,0.13564084008881688,0.0,0.11545951007185853,0.36779852422552839,0.15828158839388046,0.0,0.38778971024899567
113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.64753086419753081,0.61319444444444449,0.66412698412698412,0.81921921921921925,0.54551971326164872,0.77142857142857146,0.88055555555555554,0.74305555555555558,0.32500000000000001,0.34687499999999999,0.31714285714285712,0.17027027027027028,0.53548387096774197,0.14285714285714285,0.077499999999999999,0.19375000000000001,0.46837484987987987,0.47597556069088248,0.46536358399226124,0.37587006442700299,0.49873930555065005,0.34992710611188266,0.26738315204963831,0.39523529384405948
114.0,0.0,0.0,0.0,0.020199999999999999,0.0,0.0001,0.0,1.0,0.0,0.76851851851851849,0.85555555555555551,0.9015873015873016,0.87747747747747751,0.55483870967741933,0.86095238095238091,1.0,0.82430555555555551,0.20277777777777778,0.14374999999999999,0.054285714285714284,0.091891891891891897,0.36451612903225805,0.11714285714285715,0.0,0.18437500000000001,0.40206834072988634,0.35083605501715465,0.2265806159189353,0.28887328034351112,0.4812942142885121,0.32159043543498822,0.0,0.38778971024899567
115.0,0.0121,0.27960000000000002,0.0,1.0,1.0,0.040099999999999997,0.084199999999999997,0.001,0.3125,0.81851851851851853,0.95625000000000004,0.98857142857142855,0.98378378378378384,0.9218637992831541,0.98412698412698407,0.9555555555555556,0.96388888888888891,0.10000000000000001,0.034375000000000003,0.0057142857142857143,0.0081081081081081086,0.041935483870967745,0.0085714285714285719,0.025000000000000001,0.018749999999999999,0.30000000000000004,0.18219044808935511,0.075376605475845251,0.089679243367767891,0.20044175977943207,0.092184376028009593,0.15612494995995996,0.13564084008881691
116.0,0.0,0.0,0.0,0.0038,0.001,0.0001,0.14560000000000001,0.0,0.023300000000000001,0.63950617283950617,0.74861111111111112,0.77460317460317463,0.86066066066066071,0.60573476702508966,0.84571428571428575,0.87277777777777776,0.80069444444444449,0.28888888888888886,0.17499999999999999,0.13428571428571429,0.081081081081081086,0.29677419354838708,0.082857142857142851,0.092499999999999999,0.11562500000000001,0.45324617898602532,0.37996710383926657,0.34095903159249175,0.27295959292870481,0.45683615398968974,0.27566616900645219,0.28973047820345033,0.31977470096147381
117.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98750000000000004,1.0,0.99459459459459465,1.0,0.98285714285714287,0.995,1.0,0.0,0.0062500000000000003,0.0,0.0027027027027027029,0.0,0.0085714285714285719,0.0025000000000000001,0.0,0.0,0.078809501330740564,0.0,0.051917223546752836,0.0,0.092184376028009593,0.04993746088859545,0.0
118.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,0.0,0.0001,0.0001,0.062399999999999997,0.0,0.0027000000000000001,0.0,0.0,0.0,0.68765432098765433,0.74375000000000002,0.6711111111111111,0.76276276276276278,0.49032258064516127,0.67809523809523808,0.6661111111111111,0.69097222222222221,0.18888888888888888,0.14687500000000001,0.19428571428571428,0.14864864864864866,0.56451612903225812,0.20857142857142857,0.2175,0.20937500000000001,0.39142033230685641,0.35398126274564307,0.39564981424260026,0.3557417994888698,0.49582019835288382,0.40628732167654708,0.41254545204134785,0.40686251900980019
121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7055555555555556,0.6069444444444444,0.72952380952380957,0.59819819819819819,0.95197132616487457,0.68761904761904757,0.70333333333333337,0.6875,0.21388888888888888,0.35625000000000001,0.20000000000000001,0.37567567567567567,0.035483870967741936,0.25142857142857145,0.23000000000000001,0.29999999999999999,0.41004930447296878,0.47889031886226313,0.40000000000000002,0.48429687422210377,0.18499936721212476,0.43383435191090985,0.42083250825001628,0.45825756949558394
122.0,0.46939999999999998,0.0,0.0037000000000000002,1.0,1.0,1.0,1.0,1.0,1.0,0.96481481481481479,0.97916666666666663,1.0,0.98378378378378384,1.0,1.0,0.95499999999999996,0.96875,0.030555555555555555,0.012500000000000001,0.0,0.0081081081081081086,0.0,0.0,0.022499999999999999,0.015625,0.17211017860732963,0.11110243021644486,0.0,0.089679243367767877,0.0,0.0,0.14830289949963893,0.12401959270615269
123.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99375000000000002,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0031250000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055814284685911722,0.0,0.0,0.0,0.0,0.0,0.0
124.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99375000000000002,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0031250000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055814284685911722,0.0,0.0,0.0,0.0,0.0,0.0
125.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126.0,0.14799999999999999,0.73350000000000004,0.65980000000000005,1.0,1.0,1.0,0.83189999999999997,0.43259999999999998,1.0,0.80185185185185182,0.82430555555555551,0.93142857142857138,0.92972972972972978,1.0,0.92126984126984124,0.91222222222222227,0.98124999999999996,0.10277777777777777,0.090624999999999997,0.034285714285714287,0.035135135135135137,0.0,0.040000000000000001,0.044999999999999998,0.0093749999999999997,0.30366841484230706,0.28707509361663541,0.18196209517817896,0.18412131167839027,0.0,0.19595917942265426,0.20730412441627882,0.096369649656932968
127.0,0.61980000000000002,0.0161,1.0,1.0,1.0,1.0,1.0,0.64870000000000005,1.0,0.86543209876543215,0.97499999999999998,0.86857142857142855,0.89729729729729735,0.80645161290322576,0.94857142857142862,0.86611111111111116,0.84999999999999998,0.072222222222222215,0.012500000000000001,0.065714285714285711,0.051351351351351354,0.096774193548387094,0.025714285714285714,0.067500000000000004,0.074999999999999997,0.25885550571603871,0.11110243021644486,0.24778199766598649,0.22071336630512758,0.2956500448358606,0.15828158839388046,0.25088593025516598,0.26339134382131846
128.0,0.057700000000000001,1.0,0.0,1.0,1.0,1.0,0.065600000000000006,1.0,0.0482,0.99444444444444446,0.81388888888888888,1.0,0.99459459459459465,1.0,0.85523809523809524,0.94499999999999995,0.9194444444444444,0.0027777777777777779,0.125,0.0,0.0027027027027027029,0.0,0.080000000000000002,0.0275,0.043749999999999997,0.052631375893045611,0.33071891388307384,0.0,0.05191722354675285,0.0,0.27129319932501073,0.16353516441426291,0.20453835214941968
129.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98750000000000004,1.0,1.0,1.0,1.0,1.0,0.98750000000000004,0.0,0.0062500000000000003,0.0,0.0,0.0,0.0,0.0,0.0062500000000000003,0.0,0.078809501330740564,0.0,0.0,0.0,0.0,0.0,0.078809501330740564
130.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04993746088859545,0.0
